AC.ID	geno	tment	Obs	HHMMSS	FTime	EBal.	Photo	Cond	Ci	FCnt	DCnt	Fo	Fm	Fo.	Fm.	Fs	Fv..Fm.	PhiPS2	Adark	RedAbs	BlueAbs	X.Blue	LeafAbs	PhiCO2	qP	qN	NPQ	ParIn.Fs	PS2.1	ETR	Trmmol	VpdL	CTleaf	Area	BLC_1	StmRat	BLCond	Tair	Tleaf	TBlk	CO2R	CO2S	H2OR	H2OS	RH_R	RH_S	Flow	PARi	PARo	Press	CsMch	HsMch	StableF	BLCslope	BLCoffst	f_parin	f_parout	alphaK	Status	fda	Trans	Tair_K	Twall_K	R.W.m2.	Tl.Ta	SVTleaf	h2o_i	h20diff	CTair	SVTair	CndTotal	vp_kPa	VpdA	CndCO2	Ci_Pa	Ci.Ca	RHsfc	C2sfc	AHs.Cs	PARabs	Fv.
2208	bro	co	31	13:12:18	988.5	0	26.36256305	0.158014615	284.1833355	3	3	0	0	459.1711426	795.630127	593.579834	0.422883665	0.253950028	-1	0.87	0.92	9.849619865	0.87492481	0.015649952	0.600519833	1.732752896	-1	1998.356812	0.5	222.0046322	5.748067627	2.823923253	25.74141884	2	4.644859791	1	9.289719582	23.05772018	25.74141884	22.08453941	600.352478	580.5403442	2.568247318	6.378242016	7.101594925	17.6368103	299.8117065	1998.356812	1368.701904	78.24240875	51.86109161	0.104080364	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499058533	0.005748068	298.8914188	296.2077202	319.7370827	0.142980506	3.322972272	42.47021947	36.09197746	24.39956951	3.067618997	0.1553718	0.499049019	2.568569978	0.097341407	22.2351887	0.489515222	14.3474878	576.7092856	0.006558531	1748.411953	336.4589844
2208	bro	co	61.5	0.560399306	1869.5	0	21.33973721	0.213763289	203.7881611	5	5	0	0	461.611084	775.7629395	601.4665527	0.404955525	0.224655656	-1	0.87	0.92	9.957918643	0.87497896	0.012765102	0.554675174	1.680557448	-1	2000.124756	0.5	196.5753478	7.50474322	2.741982179	25.98660183	2	4.644859791	1	9.289719582	23.04282284	25.98660183	22.08613777	399.9645386	383.8067322	3.098697544	8.064911842	8.574902535	22.31742001	299.7944642	2000.124756	733.5303042	78.23018646	44.9741745	0.09936063	0.375	-1.355140209	7.355140209	1	0	0.159999996	111115	1.498972321	0.007504743	299.1366018	296.1928229	320.0199538	-0.177442059	3.37290155	43.11537306	35.05046122	24.51471234	3.089107632	0.208947074	0.630919372	2.458188261	0.131016239	15.94251165	0.530975528	18.46228256	380.7056003	0.010347763	1750.067139	314.1518555
2208	bro	co	16	13:05:10	561	0	20.9066499	0.152524791	239.0113406	2	2	0	0	461.2243652	774.440918	590.8598633	0.404442154	0.237049787	-1	0.87	0.92	10.06621742	0.875033109	0.012509317	0.586115431	1.679098019	-1	2001.326172	0.5	207.5639536	5.708743605	2.902140002	26.13939285	2	4.644859791	1	9.289719582	23.10421181	26.13939285	22.08208656	499.1268616	483.3405457	2.607797146	6.391467571	7.190232277	17.62258911	299.8282471	2001.326172	1274.417236	78.23725891	48.64362335	0.100393936	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499141235	0.005708744	299.2893929	296.2542118	320.2121803	0.135529875	3.402190905	43.48555857	37.094091	24.62180233	3.108685276	0.15006099	0.500050903	2.608634373	0.094006407	18.69959213	0.494498843	13.92935736	480.3023509	0.006063185	1751.226662	313.2165527
2208	bro	co	130	13:59:49	3839.5	0	15.66331237	0.216963846	157.7873648	10	10	0	0	464.121582	761.6799316	591.5490723	0.390660614	0.223362665	-1	0.87	0.92	9.849619865	0.87492481	0.009516375	0.571756295	1.641121553	-1	2001.331543	0.5	195.5556459	7.258292782	2.614632267	24.83589745	2	4.644859791	1	9.289719582	22.83306885	24.83589745	22.07876205	299.6117249	287.7693787	2.01938343	6.828315258	5.658316612	19.13295364	299.8059082	2001.331543	273.8490295	78.21389771	41.05905914	0.085894272	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499029541	0.007258293	297.9858974	295.9830688	320.2130397	-0.089886297	3.148701418	40.25756944	33.42925418	23.83448315	2.965325797	0.212012245	0.534069151	2.431256646	0.132943801	12.34116481	0.548311865	16.90028001	285.4931558	0.009272179	1751.01462	297.5583496
2208	bro	co	144	14:06:34	4245.5	0	11.53562702	0.279325296	115.3839636	11	11	0	0	469.760498	745.5527344	595.0795898	0.369916471	0.201827634	-1	0.87	0.92	9.849619865	0.87492481	0.007160195	0.545603265	1.587091161	-1	2001.015625	0.5	176.673676	8.642909544	2.434870601	24.21418381	2	4.644859791	1	9.289719582	22.82931709	24.21418381	22.08789253	199.7354889	190.9401398	1.936056852	7.656964302	5.425829887	21.45876312	299.8381348	2001.015625	308.4916077	78.21045685	36.96137238	0.070823357	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499190674	0.00864291	297.3641838	295.9793171	320.1624928	-0.306195173	3.033725278	38.78925402	31.13228972	23.52175045	2.910006572	0.271171648	0.598854676	2.311151895	0.170196447	9.024232503	0.60429391	20.23024231	189.2637602	0.012330334	1750.738215	275.7922363
2208	bro	co	155	14:11:57	4568	0	4.083313185	0.317046519	70.4142972	12	12	0	0	475.0058594	725.1074219	598.4230957	0.344916567	0.174711115	-1	0.87	0.92	9.849619865	0.87492481	0.002907199	0.506531526	1.52652311	-1	1998.487061	0.5	152.7434558	9.866655305	2.458438656	24.20474815	2	4.644859791	1	9.289719582	22.95461273	24.20474815	22.08643532	99.2396698	95.88447571	0.801354945	7.335313797	2.228331804	20.3973465	299.7962036	1998.487061	1669.278076	78.19301605	32.53569031	0.066123649	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.498981018	0.009866655	297.3547482	296.1046127	319.7579225	-0.517588583	3.032008966	38.7759562	31.4406424	23.57968044	2.920185151	0.306583217	0.573570309	2.346614841	0.192527882	5.505906271	0.734365982	19.74271752	95.29108075	0.008459942	1748.525912	250.1015625
2208	bro	co	168	14:18:06	4936.5	0	0.323976968	0.315095319	45.28898119	13	13	0	0	480.4619141	712.0876465	607.2041016	0.325276999	0.147290218	-1	0.87	0.92	9.849619865	0.87492481	0.00075657	0.452814736	1.482089684	-1	2000.141724	0.5	128.8769981	9.955753903	2.496621036	24.14521408	2	4.644859791	1	9.289719582	22.90542221	24.14521408	22.08026123	49.99048996	49.44600296	0.111834869	6.708366871	0.311926037	18.71074867	299.8232117	2000.141724	257.4599915	78.19763947	29.97275543	0.056808159	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499116058	0.009955754	297.2952141	296.0554222	320.0226686	-0.531760281	3.02119949	38.63543083	31.92706396	23.52531815	2.910632535	0.30475831	0.524578454	2.386054081	0.191376448	3.541491423	0.915928052	18.22012519	49.398922	0.001194945	1749.973617	231.6257324
2209	bro	co	68	13:01:58	2328	0	47.77734357	0.176735183	716.8466188	6	6	0	0	263.3000488	500.8273926	356.628418	0.474269873	0.287921501	-1	0.87	0.92	8.959234238	0.874479617	0.028132679	0.607083683	1.902116596	-1	1982.883057	0.5	249.6266192	6.373027445	2.804215275	26.88990402	2	4.644859791	1	9.289719582	23.37114906	26.88990402	22.11735916	1250.011475	1213.00415	5.373616695	9.581829071	14.62211418	26.07305336	299.9830627	1982.70166	209.5929871	78.46790314	64.38116455	1.024174094	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499915314	0.006373027	300.039904	296.5211491	317.2322585	-0.016214511	3.556081311	45.31892874	35.73709967	25.13052654	3.204505735	0.173435603	0.751866035	2.452639699	0.108688947	56.24945105	0.590967985	20.4311393	1206.061055	0.008093666	1733.832189	237.5273438
2209	bro	co	90	13:12:22	2952	0	45.75275786	0.152454045	1378.387252	8	8	0	0	254.8244629	479.6159668	357.4855957	0.468690618	0.254642004	-1	0.87	0.92	8.980059624	0.87449003	0.026950699	0.543305103	1.882142559	-1	1986.194702	0.5	221.144799	5.480583062	2.791391741	26.44423485	2	4.644859791	1	9.289719582	23.13971901	26.44423485	22.12460518	2000.41626	1962.74707	4.950042248	8.572061539	13.6583147	23.6523056	300.0317078	1983.729004	249.7666779	78.46305084	77.19610596	0.918396354	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500158539	0.005480583	299.5942348	296.289719	317.3966335	0.151957665	3.463981841	44.1479372	35.57587566	24.79197693	3.140455807	0.14999251	0.6725901	2.467865706	0.093963408	108.152469	0.702274518	18.57131957	1956.098191	0.004343796	1734.751236	224.7915039
2209	bro	co	81	13:08:19	2709	0	45.19017524	0.157212936	929.6913634	7	7	0	0	259.0449219	503.6999512	359.269043	0.485715809	0.286739969	-1	0.87	0.92	8.980059624	0.87449003	0.026588347	0.590345143	1.944450204	-1	1982.89209	0.5	248.6063288	5.50412457	2.720929698	26.14845276	2	4.644859791	1	9.289719582	23.03044701	26.14845276	22.12566948	1499.789673	1464.292358	5.06810379	8.705313683	14.07759571	24.18062019	300.021698	1986.567871	273.9213562	78.46743774	69.33807373	0.958596587	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50010849	0.005504125	299.2984528	296.180447	317.8508523	0.158427976	3.404013358	43.38122227	34.67590859	24.58944988	3.102677162	0.154596646	0.683083659	2.419593503	0.096854604	72.95049918	0.634908294	19.29541789	1457.725235	0.005981671	1737.233797	244.6550293
2209	bro	co	59	12:57:40	2070	0	42.76522161	0.154064337	479.3249324	5	5	0	0	260.5837402	503.0891113	356.9846191	0.482032637	0.290414737	-1	0.87	0.92	8.938505173	0.874469253	0.025181768	0.602479407	1.930623572	-1	1983.538086	0.5	251.8684348	5.114744022	2.569306893	27.25537491	2	4.644859791	1	9.289719582	23.3742485	27.25537491	22.12062836	1000.584961	968.7661743	10.19241524	13.55658054	27.73277092	36.88640213	299.9499207	1987.459839	253.2973175	78.4776535	58.60907364	1.122143149	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499749603	0.005114744	300.4053749	296.5242485	317.9935671	0.191531739	3.633195523	46.29592452	32.73934398	25.31481171	3.239847962	0.151550957	1.063888631	2.175959332	0.094941998	37.61629596	0.494778766	28.2901155	962.5514497	0.012569022	1737.97252	242.5053711
2209	bro	co	44	12:48:40	1530.000122	0	41.61686025	0.220835005	426.1347499	3	3	0	0	264.7351074	478.4404297	360.8105469	0.446670701	0.245861084	-1	0.87	0.92	8.959234238	0.874479617	0.024560035	0.550430291	1.807242093	-1	1985.961792	0.5	213.4913959	7.935191734	2.816055228	25.7926712	2	4.644859791	1	9.289719582	23.30029488	25.7926712	22.12240219	800.6574707	768.8461304	1.333200216	6.588387489	3.643672228	18.00623894	300.0049744	1984.279175	232.2098541	78.47562408	53.11755753	0.978065372	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500024872	0.007935192	298.9426712	296.4502949	317.4846609	-0.242922553	3.333083048	42.47284538	35.88445789	24.54648304	3.094713561	0.215707218	0.51702782	2.577685741	0.135268521	33.44119044	0.554252318	15.39848269	762.7982878	0.008401127	1735.211693	213.7053223
2209	bro	co	33	12:43:09	1199.000122	0	34.47386251	0.248719799	323.0406094	2	2	0	0	264.4892578	477.9677734	365.2011719	0.446637885	0.235929299	-1	0.87	0.92	8.959234238	0.874479617	0.020425285	0.528233959	1.807134919	-1	1986.777466	0.5	204.9513568	8.524661757	2.695113338	25.35037231	2	4.644859791	1	9.289719582	23.25501251	25.35037231	22.12471008	601.3329468	575.0834961	1.385349512	7.028217316	3.796909332	19.26265144	300.0158386	1986.052246	244.7254791	78.48270416	46.95746231	1.001149535	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500079193	0.008524662	298.5003723	296.4050125	317.7683523	-0.327460621	3.246706839	41.36843746	34.34022014	24.30269241	3.049866076	0.2422343	0.5515935	2.498272576	0.151966061	25.35310058	0.561728187	17.14901423	570.0736878	0.010370462	1736.762208	213.4785156
2209	bro	co	13	12:32:54	584.0001221	0	28.84675769	0.356774203	323.618798	1	1	0	0	273.6479492	470.5373535	368.7089844	0.418435227	0.216408683	-1	0.87	0.92	8.959234238	0.874479617	0.017177947	0.517185623	1.719498921	-1	1983.318115	0.5	187.6665011	10.564969	2.356843224	24.13151932	2	4.644859791	1	9.289719582	23.21734428	24.13151932	22.12103081	499.4161377	476.8260803	1.448947787	8.433003426	3.980443001	23.1665287	299.9940186	1986.900879	300.4907837	78.48621368	44.32165909	1.012534976	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499970093	0.010564969	297.2815193	296.3673443	317.9041335	-0.633082246	3.018717733	38.4617577	30.02875427	23.6744318	2.93690054	0.34357896	0.661874509	2.275026031	0.215884616	25.39961413	0.678693577	23.00799048	472.6340138	0.014042703	1737.50432	196.8894043
2209	bro	co	117	13:25:33	3743	0	21.36165995	0.38211733	179.8760528	10	10	0	0	275.0258789	443.901123	356.4453125	0.38043437	0.197016421	-1	0.87	0.92	8.959234238	0.874479617	0.012888724	0.517872297	1.614034013	-1	1983.981201	0.5	170.9069303	11.08658845	2.312026757	24.37326431	2	4.644859791	1	9.289719582	23.30173111	24.37326431	22.11485291	299.9482727	283.6085815	2.249008179	9.570414543	6.143764019	26.14413261	299.9556274	1984.012573	241.0243225	78.4462204	36.44729614	1.101765037	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499778137	0.011086588	297.5232643	296.4517311	317.4420046	-0.734009099	3.062789605	39.0431762	29.47276166	23.83749771	2.965863487	0.367020544	0.750762849	2.215100638	0.230698046	14.11059649	0.634240515	25.68849604	280.5042638	0.019562944	1734.978555	168.8752441
2209	bro	co	101	13:17:44	3274	0	19.40875285	0.228031535	229.7632828	9	9	0	0	255.2663574	468.2104492	365.6352539	0.454804228	0.219079253	-1	0.87	0.92	8.959234238	0.874479617	0.011761893	0.481700123	1.834203512	-1	1983.263916	0.5	189.9771887	7.572585712	2.598129728	26.01150894	2	4.644859791	1	9.289719582	23.33994865	26.01150894	22.12452888	400.3944397	385.4975891	4.921699524	9.923865318	13.41286755	27.04502678	299.7676086	1984.21875	241.455719	78.43993378	40.97833252	1.106343627	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.498838043	0.007572586	299.1615089	296.4899487	317.4749929	-0.187343182	3.376557066	43.04640384	33.12253852	24.6757288	3.118722464	0.22256823	0.778427338	2.340295125	0.139585883	18.02261668	0.596017431	22.85417795	382.6770716	0.011591264	1735.158853	212.9440918
2209	bro	co	133	13:33:24	4214	0	12.70476457	0.448726918	135.0265071	11	11	0	0	268.8549805	443.8696289	353.8615723	0.394292912	0.20278039	-1	0.87	0.92	8.938505173	0.874469253	0.007889751	0.514288704	1.650963014	-1	1983.959839	0.5	175.9030539	12.45857141	2.228193492	24.02122498	2	4.644859791	1	9.289719582	23.39272308	24.02122498	22.12640953	199.7578735	189.7120209	1.599615216	9.823992729	4.345535755	26.68798828	299.9905701	1986.386475	220.2311859	78.44078064	33.15026855	1.114622474	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.49995285	0.012458571	297.171225	296.5427231	317.8218288	-0.954536565	2.998795151	38.23005236	28.40605963	23.70697403	2.94266069	0.428050535	0.770601659	2.172059032	0.269315448	10.59158462	0.711744603	27.37582192	187.8657399	0.018513401	1737.033896	175.0146484
2209	bro	co	143	13:38:05	4495	0	5.37154264	0.479494646	72.69461837	12	12	0	0	276.6435547	434.984375	359.392334	0.364014961	0.173781049	-1	0.87	0.92	8.959234238	0.874479617	0.003671893	0.477400842	1.572364032	-1	1986.932861	0.5	150.9750919	13.01636881	2.187480393	23.52292061	2	4.644859791	1	9.289719582	23.30687904	23.52292061	22.12439537	99.62595367	95.21849823	0.61547786	9.213420868	1.680757046	25.16016197	299.9890442	1984.288574	233.9385376	78.44333649	29.17810822	1.123375297	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499945221	0.013016369	296.6729206	296.456879	317.4861648	-1.03586487	2.910211867	37.09954213	27.88612126	23.41489983	2.891313775	0.455959988	0.722731473	2.168582301	0.28699994	5.702408409	0.763450587	26.82924539	94.43789527	0.015260234	1735.219913	158.3408203
2209	bro	co	155	13:44:04	4854	0	0.624578351	0.505455064	47.89653804	13	13	0	0	290.8076172	431.0827637	370.5866699	0.325401891	0.140335218	-1	0.87	0.92	8.980059624	0.87449003	0.000936006	0.431267372	1.482364072	-1	1984.131714	0.5	121.7480573	13.20816894	2.112041984	23.13583374	2	4.644859791	1	9.289719582	23.16749954	23.13583374	22.1200676	53.03059006	52.15474319	0.592915773	9.318455696	1.632780075	25.66129875	299.926178	1984.75647	256.3325195	78.44062805	27.84668732	1.143829703	0.75	-1.355140209	7.355140209	1	0	0.159999996	111125	1.49963089	0.013208169	296.2858337	296.3174995	317.5610281	-1.058452516	2.842987501	36.24381359	26.9253579	23.15166664	2.845710277	0.479372342	0.730945517	2.11476476	0.301846768	3.757034526	0.918354403	27.90150903	52.06397826	0.003347166	1735.649744	140.2751465
2304	tur	co	85	17:00:24	2657.5	0	47.10044901	0.291867302	893.3998536	33	32	299.046875	1504.848022	245.8737793	492.1706543	371.2824707	0.500429826	0.245622494	-1	0.87	0.92	9.000982285	0.874500491	0.027666591	0.490823051	0.804367026	2.057573647	1986.338257	0.5	213.329741	9.067796991	2.451371429	24.31524277	2	4.644859791	1	9.289719582	23.13278008	24.31524277	22.126194	1251.02417	1212.291992	1.671039104	7.670384407	4.604654312	21.13623047	299.9741821	1988.078003	297.3478394	78.32585907	66.045784	0.936962485	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499870911	0.009067797	297.4652428	296.2827801	318.0924734	-0.380384158	3.052160877	38.96747401	31.2970896	23.72401142	2.945680339	0.282976653	0.600789448	2.344890891	0.177638252	69.97631102	0.736951048	20.2714087	1205.447264	0.007920649	1738.57519	246.296875
2304	tur	co	103	17:10:04	3237.5	0	46.67773993	0.241357123	1550.332668	35	34	299.046875	1504.848022	245.6533203	485.9084473	373.5827637	0.494445257	0.231166353	-1	0.87	0.92	9.02200222	0.874511001	0.027444699	0.467526687	0.809199382	2.096978517	1988.844971	0.5	201.0299822	7.774097453	2.529108466	24.35928154	2	4.644859791	1	9.289719582	22.94164085	24.35928154	22.12181473	2000.364746	1959.094116	1.63335371	6.780777454	4.553222656	18.90244865	300.009613	1986.515259	139.2148743	78.32682037	80.452034	0.873292327	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500048065	0.007774097	297.5092815	296.0916409	317.8424343	-0.163807916	3.060225204	39.06995317	32.28917572	23.6504612	2.932663923	0.235245195	0.531116738	2.401547185	0.147565415	121.4326284	0.791351807	17.55829429	1952.310817	0.004198007	1737.229448	240.255127
2304	tur	co	94	17:05:11	2945	0	46.43711492	0.267015619	1110.072945	34	33	299.046875	1504.848022	241.5583496	486.3571777	363.1013184	0.503331377	0.253426628	-1	0.87	0.92	9.02200222	0.874511001	0.027287256	0.503498568	0.806221144	2.094121134	1988.308472	0.5	220.32881	8.308483121	2.450278118	24.07719612	2	4.644859791	1	9.289719582	22.88860321	24.07719612	22.12265396	1499.780029	1460.75	1.634745121	7.131538868	4.571943283	19.94499969	300.1470032	1987.893555	113.0738297	78.32990265	71.36804962	0.909980655	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500735016	0.008308483	297.2271961	296.0386032	318.0629616	-0.246779205	3.008890863	38.41305506	31.28151619	23.48289967	2.903197696	0.25955519	0.558612745	2.344584951	0.162876167	86.9519057	0.759933558	18.99604422	1454.001669	0.006066853	1738.434783	244.7988281
2304	tur	co	76	16:56:18	2411	0	45.97366477	0.308263204	678.2795573	32	31	299.046875	1504.848022	249.1865234	503.8110352	381.3908691	0.505396853	0.242988258	-1	0.87	0.92	9.02200222	0.874511001	0.027039885	0.480787043	0.797218827	1.986929459	1987.217407	0.5	211.1377808	9.202544327	2.360768987	23.84427643	2	4.644859791	1	9.289719582	22.98503113	23.84427643	22.12641144	1000.575256	964.0160522	1.653835654	7.740681171	4.598230839	21.5217514	300.0342407	1986.480591	311.43573	78.32694244	58.79175568	0.986461043	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500171204	0.009202544	296.9942764	296.1350311	317.8368874	-0.390558234	2.967072876	37.8806166	30.13993543	23.41465378	2.891270852	0.298362561	0.606303889	2.284966963	0.187341536	53.12756384	0.703597783	21.19220247	957.3350704	0.010177035	1737.19913	254.6245117
2304	tur	co	66	16:51:18	2111.5	0	41.91142143	0.343605211	537.1808286	31	30	299.046875	1504.848022	248.5231934	501.3713379	377.578125	0.504313122	0.246909234	-1	0.87	0.92	9.043120384	0.87452156	0.024694214	0.489595101	0.798739833	2.001464002	1985.37085	0.5	214.3480308	9.564744203	2.21107029	23.09509468	2	4.644859791	1	9.289719582	22.72598457	23.09509468	22.12526321	801.3482666	768.5202637	1.655219913	7.978259563	4.674952984	22.53355408	300.1225586	1987.042603	135.220459	78.32808685	54.60419464	1.001365542	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500612793	0.009564744	296.2450947	295.8759846	317.9268093	-0.432111719	2.835992098	36.20657943	28.22831986	22.91053963	2.804489966	0.331349365	0.624921808	2.179568158	0.208160662	42.0763466	0.698980696	23.11774348	762.4296149	0.012708025	1737.711597	252.8481445
2304	tur	co	54	16:45:17	1750.5	0	38.06014131	0.408578365	393.8579769	30	29	299.046875	1504.848022	249.6079102	499.2873535	381.2485352	0.500071635	0.236414597	-1	0.87	0.92	9.02200222	0.874511001	0.022499541	0.472761461	0.801090293	2.013991866	1984.533203	0.5	205.1483075	11.03630541	2.158308872	23.27334023	2	4.644859791	1	9.289719582	22.99266815	23.27334023	22.1207962	599.6951294	570.1305542	1.754319787	9.04442215	4.875217915	25.13426018	300.0366211	1985.157104	151.8577728	78.32471466	48.60645294	1.027906299	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500183105	0.011036305	296.4233402	296.1426682	317.6251296	-0.688970753	2.866710656	36.60033322	27.55591107	23.13300419	2.842501145	0.391365419	0.708401784	2.134099361	0.246093737	30.84881365	0.69082068	26.19882018	564.5995809	0.017660849	1736.041727	249.6794434
2304	tur	co	43	16:40:07	1440.5	0	33.40681805	0.427335742	326.7382768	29	28	299.046875	1504.848022	261.578125	502.1000977	390.465332	0.479031918	0.222335678	-1	0.87	0.92	9.02200222	0.874511001	0.019829881	0.464135415	0.806540822	1.997107608	1986.710571	0.5	193.1430313	11.40568405	2.136491383	23.27533531	2	4.644859791	1	9.289719582	23.08237076	23.27533531	22.12643242	500.4026489	474.5270081	1.795438051	9.327206612	4.962571144	25.78029823	300.0437622	1984.079712	395.0220642	78.32621002	45.47730255	1.07198894	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500218811	0.011405684	296.4253353	296.2323708	317.4527468	-0.750897579	2.867056127	36.60404513	27.27683852	23.17885303	2.85039083	0.408542411	0.730564744	2.119826086	0.256963485	25.59217089	0.688555701	27.0839664	469.6722647	0.019264266	1735.099535	240.5219727
2304	tur	co	74	0.7053125	2372.5	0	24.31831575	0.33886679	244.7273259	32	31	299.046875	1504.848022	259.0949707	469.8577881	364.880127	0.447733629	0.2235587	-1	0.87	0.92	9.032561302	0.874516281	0.014574271	0.503698545	0.830958684	2.204457093	1987.110535	0.5	194.2470106	9.563884321	2.293956995	23.5920229	2	4.644859791	1	9.289719582	22.90239143	23.5920229	22.12579918	399.4878082	380.851471	1.737845838	8.060842991	4.856947661	22.53940773	300.0264435	1986.407227	316.214447	78.32786179	41.75717926	1.062360168	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500132218	0.009563885	296.7420229	296.0523915	317.8251492	-0.446931194	2.925348291	37.34754675	29.28670376	23.24720717	2.863099352	0.326296009	0.631391296	2.231708057	0.205026675	19.16899691	0.642767553	22.7186149	377.3174864	0.015074836	1737.145462	210.7628174
2304	tur	co	120	17:18:57	3771	0	16.50968008	0.302291586	185.0910015	37	36	299.046875	1504.848022	269.1123047	470.6794434	375.3461914	0.428247168	0.202543904	-1	0.87	0.92	9.000982285	0.874500491	0.010067904	0.472960288	0.836884913	2.197182379	1986.31604	0.5	175.9128595	9.250956456	2.417476326	24.19396019	2	4.644859791	1	9.289719582	23.05569077	24.19396019	22.12073708	299.5578918	286.7843323	1.702362776	7.820677757	4.712969303	21.65144539	300.0371094	1988.744873	114.5634155	78.32714844	38.52060699	1.052735209	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500185547	0.009250956	297.3439602	296.2056908	318.1991726	-0.410234355	3.030047713	38.68451455	30.86383679	23.62482548	2.928138924	0.292764887	0.612571388	2.315567537	0.183810767	14.49765035	0.645401372	20.89144973	284.3851137	0.012128312	1739.158368	201.5671387
2304	tur	co	131	17:24:02	4076	0	12.33290989	0.342018377	123.7505358	38	37	299.046875	1504.848022	269.5744629	463.2678223	373.9980469	0.418102337	0.192695825	-1	0.87	0.92	9.02200222	0.874511001	0.007676988	0.460881961	0.843198004	2.248332714	1988.947144	0.5	167.5833352	9.965763039	2.311712172	23.8186779	2	4.644859791	1	9.289719582	23.01024246	23.8186779	22.12301254	200.3165741	190.8282013	1.721155763	8.308823586	4.778042316	23.06584358	300.0442505	1985.952148	238.6981049	78.32588196	33.7904892	1.134369731	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500221252	0.009965763	296.9686779	296.1602425	317.7523366	-0.523231627	2.962508108	37.8228503	29.51402671	23.41446018	2.891237079	0.329873469	0.650795935	2.240441144	0.207228716	9.692869859	0.648491863	22.96166975	189.035959	0.014980441	1736.737001	193.6933594
2304	tur	co	142	17:31:16	4509	0	4.934052856	0.391500088	71.41157694	39	38	299.046875	1504.848022	273.5349121	455.9326172	380.0058594	0.400054083	0.166530656	-1	0.87	0.92	9.000982285	0.874500491	0.003413935	0.416270357	0.851867325	2.300593039	1985.885376	0.5	144.603376	11.02038444	2.243947229	23.76969719	2	4.644859791	1	9.289719582	23.13810539	23.76969719	22.12173271	100.2112122	96.21498108	1.782548428	9.062848091	4.910263062	24.96480179	300.0016174	1987.632446	242.1509399	78.3245697	29.94741058	1.156488299	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500008087	0.011020384	296.9196972	296.2881054	318.0211843	-0.700245422	2.953790906	37.71218811	28.64934002	23.45390129	2.898124611	0.375668165	0.709843677	2.188280934	0.236165463	5.593281036	0.742208502	25.35802024	95.49795498	0.013101622	1738.18555	182.3977051
2304	tur	co	150	17:35:05	4738.5	0	0.126145784	0.408994559	50.92940109	40	39	299.046875	1504.848022	285.4108887	445.3701172	384.190918	0.359160218	0.137367095	-1	0.87	0.92	9.02200222	0.874511001	0.000648896	0.382467456	0.868825359	2.378870661	1987.845581	0.5	119.3989865	11.26980931	2.200833084	23.60979462	2	4.644859791	1	9.289719582	23.09209442	23.60979462	22.12064362	54.3266716	53.8380394	1.807296991	9.251584053	4.992509365	25.5567379	299.9762268	1984.515015	233.0546112	78.32772827	28.97745132	1.188866496	0.75	-1.355140209	7.355140209	1	0	0.159999996	111135	1.499881134	0.011269809	296.7597946	296.2420944	317.5223952	-0.741142166	2.925488646	37.34933606	28.097752	23.35094452	2.880175539	0.391747267	0.724655562	2.155519978	0.246335311	3.989184289	0.94597429	26.22382222	53.81970765	0.000614649	1735.480212	159.9592285
